,Dataset size,Window size,Hidden size,Num layers,Input size,Dropout,Train size,Val size,Test size,Batch size,Epochs,Learning rate,Train Loss,Val Loss,Test Loss,R2,R2_bar,MAPE,RMSE,Training time,Training device,Outputs,Input_0,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Input_10,Input_11,Input_12,Input_13
21/01/2025 16:24,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9011960473,41154619494,9009866172,-225.3812,-225.835,0.997,94910.6478,4.0302,cuda,Close_target,Close,High,Volume,obv,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:24,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989436345,41051759309,8980964898,-225.5265,-225.9806,0.9956,94768.7464,4.0357,cuda,Close_target,Close,High,Volume,cmf_30,ema_30,atr_30,,,,,,,,
21/01/2025 16:24,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8993528107,41070445022,8972356847,-225.5615,-226.0157,0.9957,94734.3141,3.7958,cuda,Close_target,Close,High,Volume,cmf_30,ema_30,rsi_30,,,,,,,,
21/01/2025 16:24,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8978970063,41003963290,8968118613,-229.7975,-230.2602,0.9949,94690.3804,4.0361,cuda,Close_target,Close,High,Volume,cmf_30,ema_30,ma_30,,,,,,,,
21/01/2025 16:24,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9005201064,41123751526,8993561498,-231.2375,-231.703,0.9964,94838.5802,3.911,cuda,Close_target,Close,High,Volume,cmf_30,ema_30,bollinger_30,,,,,,,,
21/01/2025 16:25,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9001311987,41105991407,8988247450,-222.7398,-223.1884,0.9964,94809.3826,3.9057,cuda,Close_target,Close,High,Volume,cmf_30,atr_30,rsi_30,,,,,,,,
21/01/2025 16:25,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9001746342,41107974963,8983776358,-217.5788,-218.017,0.9964,94788.4452,3.891,cuda,Close_target,Close,High,Volume,cmf_30,atr_30,ma_30,,,,,,,,
21/01/2025 16:25,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9000923106,41104215518,8997664734,-225.0746,-225.5278,0.9964,94846.3714,3.9526,cuda,Close_target,Close,High,Volume,cmf_30,atr_30,bollinger_30,,,,,,,,
21/01/2025 16:25,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9012910200,41158956578,9007107482,-226.1859,-226.6414,0.9971,94906.5801,3.8971,cuda,Close_target,Close,High,Volume,cmf_30,rsi_30,ma_30,,,,,,,,
21/01/2025 16:25,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989738993,41053141402,8983810970,-223.1461,-223.5955,0.9957,94797.1909,4.0206,cuda,Close_target,Close,High,Volume,cmf_30,rsi_30,bollinger_30,,,,,,,,
21/01/2025 16:25,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8978850652,41003417975,8966681327,-221.7131,-222.1595,0.9949,94686.6311,3.9374,cuda,Close_target,Close,High,Volume,cmf_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:25,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9020206880,41192278084,9026215083,-225.7364,-226.1909,0.9978,94998.1057,3.8187,cuda,Close_target,Close,High,Volume,ema_30,atr_30,rsi_30,,,,,,,,
21/01/2025 16:25,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9025644275,41217108855,9018612599,-226.7731,-227.2297,0.9978,94968.4064,3.8761,cuda,Close_target,Close,High,Volume,ema_30,atr_30,ma_30,,,,,,,,
21/01/2025 16:25,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9041345618,41288811657,9031730313,-227.3243,-227.7821,0.9985,95033.3353,4.0814,cuda,Close_target,Close,High,Volume,ema_30,atr_30,bollinger_30,,,,,,,,
21/01/2025 16:25,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8987501568,41042923827,8988255061,-227.6852,-228.1436,0.9957,94809.828,4.0105,cuda,Close_target,Close,High,Volume,ema_30,rsi_30,ma_30,,,,,,,,
21/01/2025 16:25,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9009827459,41144878729,9018954547,-231.6824,-232.1489,0.9971,94946.5837,4.0002,cuda,Close_target,Close,High,Volume,ema_30,rsi_30,bollinger_30,,,,,,,,
21/01/2025 16:25,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9014779598,41167493495,8997672414,-222.9851,-223.4341,0.9971,94867.9166,3.8539,cuda,Close_target,Close,High,Volume,ema_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:26,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8997338815,41087847253,9006576640,-234.1085,-234.5798,0.9964,94917.6765,4.0888,cuda,Close_target,Close,High,Volume,atr_30,rsi_30,ma_30,,,,,,,,
21/01/2025 16:26,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8985223362,41032520021,8980400128,-221.6868,-222.1332,0.9957,94763.7751,4.0032,cuda,Close_target,Close,High,Volume,atr_30,rsi_30,bollinger_30,,,,,,,,
21/01/2025 16:26,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9025337284,41215706931,9026779853,-227.7069,-228.1654,0.9978,95007.7889,4.0439,cuda,Close_target,Close,High,Volume,atr_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:26,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8977747878,40998381978,8967230498,-222.9547,-223.4037,0.9949,94697.1027,3.9779,cuda,Close_target,Close,High,Volume,rsi_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:26,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9050057257,41328594807,9046401058,-232.9792,-233.4483,0.9993,95121.9018,4.0029,cuda,Close_target,Close,High,Number of Trades,Taker Buy Base Asset Volume,obv,cmf_30,,,,,,,,
21/01/2025 16:26,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8993121489,41068588134,8961563477,-216.1294,-216.5647,0.9956,94668.5058,3.9703,cuda,Close_target,Close,High,Number of Trades,Taker Buy Base Asset Volume,obv,ema_30,,,,,,,,
21/01/2025 16:26,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8983596480,41025090594,8983776222,-222.6383,-223.0867,0.9956,94788.4569,3.7505,cuda,Close_target,Close,High,Number of Trades,Taker Buy Base Asset Volume,obv,atr_30,,,,,,,,
21/01/2025 16:26,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9023026497,41205154338,9020878063,-222.8813,-223.3301,0.9978,94970.1139,3.9396,cuda,Close_target,Close,High,Number of Trades,Taker Buy Base Asset Volume,obv,rsi_30,,,,,,,,
21/01/2025 16:26,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9032099676,41246588518,9039252787,-226.0639,-226.5191,0.9986,95066.6958,4.0461,cuda,Close_target,Close,High,Number of Trades,Taker Buy Base Asset Volume,obv,ma_30,,,,,,,,
21/01/2025 16:26,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989212014,41050734865,8985014921,-222.3575,-222.8053,0.9957,94764.9835,3.7594,cuda,Close_target,Close,High,Number of Trades,Taker Buy Base Asset Volume,obv,bollinger_30,,,,,,,,
21/01/2025 16:26,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9001996751,41109118498,8990181035,-225.0384,-225.4915,0.9964,94805.2275,4.1388,cuda,Close_target,Close,High,Number of Trades,Taker Buy Base Asset Volume,cmf_30,ema_30,,,,,,,,
21/01/2025 16:26,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9002605075,41111896508,8993964476,-230.4627,-230.9267,0.9964,94826.7419,4.1028,cuda,Close_target,Close,High,Number of Trades,Taker Buy Base Asset Volume,cmf_30,atr_30,,,,,,,,
21/01/2025 16:26,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8980058172,41008932318,8965433037,-224.5567,-225.0088,0.9949,94694.075,3.9297,cuda,Close_target,Close,High,Number of Trades,Taker Buy Base Asset Volume,cmf_30,rsi_30,,,,,,,,
21/01/2025 16:27,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9002914375,41113308979,8994542387,-228.9425,-229.4035,0.9964,94860.5203,3.837,cuda,Close_target,Close,High,Number of Trades,Taker Buy Base Asset Volume,cmf_30,ma_30,,,,,,,,
21/01/2025 16:27,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8985940573,41035795285,8992910711,-230.0728,-230.536,0.9957,94810.6409,4.004,cuda,Close_target,Close,High,Number of Trades,Taker Buy Base Asset Volume,cmf_30,bollinger_30,,,,,,,,
21/01/2025 16:27,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9010718765,41148949026,9018572425,-229.5104,-229.9725,0.9971,94978.4958,4.0473,cuda,Close_target,Close,High,Number of Trades,Taker Buy Base Asset Volume,ema_30,atr_30,,,,,,,,
21/01/2025 16:27,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8954334492,40891460847,8942319650,-218.4067,-218.8466,0.9935,94569.8799,3.9552,cuda,Close_target,Close,High,Number of Trades,Taker Buy Base Asset Volume,ema_30,rsi_30,,,,,,,,
21/01/2025 16:27,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8987095324,41041068646,8985114283,-222.8338,-223.2825,0.9957,94772.069,3.8305,cuda,Close_target,Close,High,Number of Trades,Taker Buy Base Asset Volume,ema_30,ma_30,,,,,,,,
21/01/2025 16:27,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8985369667,41033188147,8985614404,-222.6841,-223.1325,0.9957,94798.1525,4.136,cuda,Close_target,Close,High,Number of Trades,Taker Buy Base Asset Volume,ema_30,bollinger_30,,,,,,,,
21/01/2025 16:27,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9014723711,41167238281,8993145958,-220.6089,-221.0531,0.9971,94853.5967,3.9464,cuda,Close_target,Close,High,Number of Trades,Taker Buy Base Asset Volume,atr_30,rsi_30,,,,,,,,
21/01/2025 16:27,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9000753780,41103442261,8994096196,-221.7822,-222.2288,0.9964,94813.0584,4.0599,cuda,Close_target,Close,High,Number of Trades,Taker Buy Base Asset Volume,atr_30,ma_30,,,,,,,,
21/01/2025 16:27,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8981037116,41013402829,8975974639,-226.2213,-226.6768,0.9949,94724.4349,3.941,cuda,Close_target,Close,High,Number of Trades,Taker Buy Base Asset Volume,atr_30,bollinger_30,,,,,,,,
21/01/2025 16:27,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8997314814,41087737651,9006383377,-234.1034,-234.5747,0.9964,94916.6591,3.9427,cuda,Close_target,Close,High,Number of Trades,Taker Buy Base Asset Volume,rsi_30,ma_30,,,,,,,,
21/01/2025 16:27,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989048765,41049989359,8980434978,-225.6901,-226.1445,0.9956,94770.161,3.948,cuda,Close_target,Close,High,Number of Trades,Taker Buy Base Asset Volume,rsi_30,bollinger_30,,,,,,,,
21/01/2025 16:27,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8978036542,40999700207,8956937796,-221.0137,-221.4588,0.9949,94650.7163,3.8334,cuda,Close_target,Close,High,Number of Trades,Taker Buy Base Asset Volume,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:28,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9008238368,41137621879,9012925884,-225.4026,-225.8564,0.9971,94928.1428,3.918,cuda,Close_target,Close,High,Number of Trades,obv,cmf_30,ema_30,,,,,,,,
21/01/2025 16:28,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989427637,41051719543,8985072708,-222.359,-222.8067,0.9957,94765.2895,3.8766,cuda,Close_target,Close,High,Number of Trades,obv,cmf_30,atr_30,,,,,,,,
21/01/2025 16:28,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9025078765,41214526362,9020543078,-226.9933,-227.4504,0.9978,94981.0052,3.9687,cuda,Close_target,Close,High,Number of Trades,obv,cmf_30,rsi_30,,,,,,,,
21/01/2025 16:28,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8984274249,41028185737,8986512384,-223.3776,-223.8274,0.9956,94803.7399,4.0082,cuda,Close_target,Close,High,Number of Trades,obv,cmf_30,ma_30,,,,,,,,
21/01/2025 16:28,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9013500831,41161653794,9001939012,-226.1472,-226.6026,0.9971,94901.9854,3.9007,cuda,Close_target,Close,High,Number of Trades,obv,cmf_30,bollinger_30,,,,,,,,
21/01/2025 16:28,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9000994861,41104543198,8993971712,-225.8546,-226.3094,0.9964,94837.3487,3.9782,cuda,Close_target,Close,High,Number of Trades,obv,ema_30,atr_30,,,,,,,,
21/01/2025 16:28,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989804611,41053441058,8981554449,-226.0079,-226.463,0.9956,94775.5286,3.8183,cuda,Close_target,Close,High,Number of Trades,obv,ema_30,rsi_30,,,,,,,,
21/01/2025 16:28,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989881546,41053792393,8973086276,-225.9369,-226.3919,0.9956,94723.0679,4.0059,cuda,Close_target,Close,High,Number of Trades,obv,ema_30,ma_30,,,,,,,,
21/01/2025 16:28,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8963156671,40931748796,8959226402,-224.4292,-224.8811,0.9942,94654.5406,3.8925,cuda,Close_target,Close,High,Number of Trades,obv,ema_30,bollinger_30,,,,,,,,
21/01/2025 16:28,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8998462681,41092979575,8997968623,-225.404,-225.8579,0.9964,94858.9769,4.1053,cuda,Close_target,Close,High,Number of Trades,obv,atr_30,rsi_30,,,,,,,,
21/01/2025 16:28,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9012184916,41155644450,9007306854,-227.9408,-228.3997,0.9971,94906.8972,3.8393,cuda,Close_target,Close,High,Number of Trades,obv,atr_30,ma_30,,,,,,,,
21/01/2025 16:28,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8997718001,41089578871,9006218957,-230.489,-230.953,0.9964,94877.7595,4.0344,cuda,Close_target,Close,High,Number of Trades,obv,atr_30,bollinger_30,,,,,,,,
21/01/2025 16:29,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9014922494,41168146057,9004339063,-225.5354,-225.9896,0.9971,94899.3085,4.9932,cuda,Close_target,Close,High,Number of Trades,obv,rsi_30,ma_30,,,,,,,,
21/01/2025 16:29,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8987549532,41043142861,8984702123,-220.5467,-220.9908,0.9956,94794.6165,3.923,cuda,Close_target,Close,High,Number of Trades,obv,rsi_30,bollinger_30,,,,,,,,
21/01/2025 16:29,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8999379318,41097165551,9005767100,-229.1832,-229.6447,0.9964,94911.0644,4.0011,cuda,Close_target,Close,High,Number of Trades,obv,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:29,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8993516649,41070392695,8980690569,-230.9051,-231.37,0.9957,94770.696,3.782,cuda,Close_target,Close,High,Number of Trades,cmf_30,ema_30,atr_30,,,,,,,,
21/01/2025 16:29,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9003391806,41115489246,8988801536,-220.6171,-221.0613,0.9964,94808.1104,3.9818,cuda,Close_target,Close,High,Number of Trades,cmf_30,ema_30,rsi_30,,,,,,,,
21/01/2025 16:29,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9035018816,41259919258,9035695650,-228.4005,-228.8604,0.9986,95054.7561,3.9448,cuda,Close_target,Close,High,Number of Trades,cmf_30,ema_30,ma_30,,,,,,,,
21/01/2025 16:29,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9009053472,41141344188,9018790366,-230.7378,-231.2024,0.9971,94946.9861,4.0058,cuda,Close_target,Close,High,Number of Trades,cmf_30,ema_30,bollinger_30,,,,,,,,
21/01/2025 16:29,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989286228,41051073775,8969239757,-221.3186,-221.7643,0.9956,94715.685,3.9678,cuda,Close_target,Close,High,Number of Trades,cmf_30,atr_30,rsi_30,,,,,,,,
21/01/2025 16:29,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9001629322,41107440572,8982939477,-221.6582,-222.1045,0.9964,94787.9884,3.8748,cuda,Close_target,Close,High,Number of Trades,cmf_30,atr_30,ma_30,,,,,,,,
21/01/2025 16:29,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9000621026,41102836019,8990990199,-225.1813,-225.6347,0.9964,94834.4138,3.9388,cuda,Close_target,Close,High,Number of Trades,cmf_30,atr_30,bollinger_30,,,,,,,,
21/01/2025 16:29,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9012533704,41157237248,9004872499,-222.7009,-223.1494,0.9971,94892.8596,3.946,cuda,Close_target,Close,High,Number of Trades,cmf_30,rsi_30,ma_30,,,,,,,,
21/01/2025 16:29,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8990478971,41056520636,8976863710,-222.2694,-222.7169,0.9956,94740.2104,4.0355,cuda,Close_target,Close,High,Number of Trades,cmf_30,rsi_30,bollinger_30,,,,,,,,
21/01/2025 16:30,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9000801534,41103660339,8988083917,-229.7361,-230.1986,0.9964,94818.3069,3.9869,cuda,Close_target,Close,High,Number of Trades,cmf_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:30,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9003229431,41114747733,8991248691,-225.2061,-225.6596,0.9964,94830.3046,4.1247,cuda,Close_target,Close,High,Number of Trades,ema_30,atr_30,rsi_30,,,,,,,,
21/01/2025 16:30,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9008847438,41140403302,9019317897,-234.441,-234.913,0.9971,94984.7818,3.8774,cuda,Close_target,Close,High,Number of Trades,ema_30,atr_30,ma_30,,,,,,,,
21/01/2025 16:30,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8990582806,41056994816,8979774771,-225.7922,-226.2468,0.9957,94763.7007,3.9847,cuda,Close_target,Close,High,Number of Trades,ema_30,atr_30,bollinger_30,,,,,,,,
21/01/2025 16:30,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9038116363,41274064725,9033486814,-229.9379,-230.4008,0.9985,95065.607,3.8773,cuda,Close_target,Close,High,Number of Trades,ema_30,rsi_30,ma_30,,,,,,,,
21/01/2025 16:30,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8968292165,40955200887,8956440269,-228.4105,-228.8704,0.9942,94619.7136,4.0896,cuda,Close_target,Close,High,Number of Trades,ema_30,rsi_30,bollinger_30,,,,,,,,
21/01/2025 16:30,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8990287012,41055644023,8977183607,-224.7116,-225.164,0.9956,94736.6595,3.704,cuda,Close_target,Close,High,Number of Trades,ema_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:30,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9008454858,41138610517,9006085734,-222.3237,-222.7714,0.9971,94899.2027,4.0482,cuda,Close_target,Close,High,Number of Trades,atr_30,rsi_30,ma_30,,,,,,,,
21/01/2025 16:30,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9000948691,41104332356,8997365043,-222.1133,-222.5605,0.9964,94859.0449,3.9177,cuda,Close_target,Close,High,Number of Trades,atr_30,rsi_30,bollinger_30,,,,,,,,
21/01/2025 16:30,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8974233749,40982334123,8980032614,-229.7418,-230.2044,0.9949,94742.7169,4.0794,cuda,Close_target,Close,High,Number of Trades,atr_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:30,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8991378425,41060628139,8981635686,-228.6126,-229.0729,0.9957,94792.4353,3.758,cuda,Close_target,Close,High,Number of Trades,rsi_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:30,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9012936801,41159078059,9010443878,-222.4376,-222.8855,0.9971,94927.9592,3.9655,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,obv,cmf_30,ema_30,,,,,,,,
21/01/2025 16:30,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8988954161,41049557333,8987508292,-227.4309,-227.8888,0.9957,94796.8084,3.9401,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,obv,cmf_30,atr_30,,,,,,,,
21/01/2025 16:31,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9031661359,41244586871,9032259038,-222.9727,-223.4217,0.9986,95036.9967,3.9661,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,obv,cmf_30,rsi_30,,,,,,,,
21/01/2025 16:31,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8978732675,41002879215,8966588177,-221.7108,-222.1572,0.9949,94686.1428,3.8147,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,obv,cmf_30,ma_30,,,,,,,,
21/01/2025 16:31,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9015405478,41170351684,8999292211,-221.8106,-222.2573,0.9971,94869.2563,4.0196,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,obv,cmf_30,bollinger_30,,,,,,,,
21/01/2025 16:31,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989959915,41054150281,8980316774,-223.2815,-223.7311,0.9957,94766.1687,4.0583,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,obv,ema_30,atr_30,,,,,,,,
21/01/2025 16:31,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9007642773,41134901999,9012380843,-224.0235,-224.4746,0.9971,94940.0851,4.088,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,obv,ema_30,rsi_30,,,,,,,,
21/01/2025 16:31,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8988321179,41046666718,8981975347,-221.9157,-222.3626,0.9957,94765.0946,3.8951,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,obv,ema_30,ma_30,,,,,,,,
21/01/2025 16:31,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9002980068,41113608977,8985523541,-218.3741,-218.8138,0.9964,94798.4712,3.9627,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,obv,ema_30,bollinger_30,,,,,,,,
21/01/2025 16:31,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8991407373,41060760337,8971735927,-222.3395,-222.7873,0.9957,94731.1022,3.9864,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,obv,atr_30,rsi_30,,,,,,,,
21/01/2025 16:31,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9012300523,41156172390,9000947234,-230.0663,-230.5295,0.9971,94886.1249,3.9834,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,obv,atr_30,ma_30,,,,,,,,
21/01/2025 16:31,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989493883,41052022067,8982865852,-227.1551,-227.6125,0.9957,94781.5493,3.8965,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,obv,atr_30,bollinger_30,,,,,,,,
21/01/2025 16:31,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989182871,41050601779,8979039983,-222.0592,-222.5063,0.9957,94756.646,4.1291,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,obv,rsi_30,ma_30,,,,,,,,
21/01/2025 16:31,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8974903221,40985391377,8994663253,-234.0847,-234.5559,0.9949,94832.5802,3.9084,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,obv,rsi_30,bollinger_30,,,,,,,,
21/01/2025 16:32,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9002738546,41112506027,8994537643,-228.9424,-229.4033,0.9964,94860.4863,3.8105,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,obv,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:32,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9011254265,41151394475,9023308902,-231.5354,-232.0016,0.9971,94985.5269,3.9187,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,cmf_30,ema_30,atr_30,,,,,,,,
21/01/2025 16:32,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8988369838,41046888926,8981855642,-221.9128,-222.3596,0.9956,94764.4617,3.975,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,cmf_30,ema_30,rsi_30,,,,,,,,
21/01/2025 16:32,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9013109850,41159868314,9009814494,-223.7948,-224.2455,0.9971,94934.2618,3.9257,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,cmf_30,ema_30,ma_30,,,,,,,,
21/01/2025 16:32,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8958567245,40910790417,8929818283,-222.3122,-222.7598,0.9935,94490.7407,4.0402,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,cmf_30,ema_30,bollinger_30,,,,,,,,
21/01/2025 16:32,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9017807536,41181321079,9005671697,-226.6656,-227.122,0.9971,94896.1399,3.8422,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,cmf_30,atr_30,rsi_30,,,,,,,,
21/01/2025 16:32,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8981255026,41014397952,8954646801,-219.0555,-219.4967,0.9949,94657.3746,3.9304,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,cmf_30,atr_30,ma_30,,,,,,,,
21/01/2025 16:32,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8997325854,41087788066,9006424201,-234.1045,-234.5758,0.9964,94916.8715,4.0821,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,cmf_30,atr_30,bollinger_30,,,,,,,,
21/01/2025 16:32,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9009355649,41142724130,9019179554,-230.8222,-231.2869,0.9971,94946.0179,4.0298,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,cmf_30,rsi_30,ma_30,,,,,,,,
21/01/2025 16:32,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9025437442,41216164318,9015718127,-223.2358,-223.6853,0.9978,94945.0379,3.7666,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,cmf_30,rsi_30,bollinger_30,,,,,,,,
21/01/2025 16:32,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8975799969,40989486524,8972318447,-222.515,-222.963,0.9949,94704.5451,4.0298,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,cmf_30,ma_30,bollinger_30,,,,,,,,
